dauid,int_d,dwl_d,z_int_d,z_dwl_d,ale_index,ale_class
10010739,0,3.5,-1.2614889,-0.76548731,-2.0269763,1
10010740,0,1.3,-1.2614889,-0.76743484,-2.0289237,1
10010741,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
10010742,11.9,12.1,-0.68956119,-0.75787431,-1.4474355,1
10010743,0,15.1,-1.2614889,-0.75521863,-2.0167074,1
10010744,0,14,-1.2614889,-0.75619239,-2.0176814,1
10010745,0.60000002,5.3000002,-1.2326522,-0.7638939,-1.9965461,1
10010746,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10010747,0.30000001,6.9000001,-1.2470706,-0.76247758,-2.0095482,1
10010748,2.9000001,19.9,-1.1221116,-0.75096953,-1.8730811,1
10010749,0,1.4,-1.2614889,-0.76734632,-2.0288353,1
10010750,1,3,-1.2134278,-0.76592994,-1.9793577,1
10010751,1,4.0999999,-1.2134278,-0.76495618,-1.9783839,1
10010752,0,5.6999998,-1.2614889,-0.76353985,-2.0250287,1
10010753,0,7.4000001,-1.2614889,-0.76203495,-2.0235238,1
10010754,6.6999998,61.599998,-0.93947917,-0.71405524,-1.6535344,1
10010755,6.4000001,47.5,-0.95389754,-0.72653705,-1.6804346,1
10010756,19.9,61.299999,-0.30507192,-0.71432084,-1.0193927,1
10010757,25,116,-0.059960037,-0.66589856,-0.72585857,1
10010758,24.4,120.9,-0.088796727,-0.66156089,-0.75035763,1
10010759,11.5,46.200001,-0.70878565,-0.72768784,-1.4364735,1
10010760,7.0999999,7.6999998,-0.92025471,-0.76176935,-1.6820241,1
10010761,2.2,10.5,-1.1557543,-0.7592907,-1.915045,1
10010762,0.60000002,4.1999998,-1.2326522,-0.76486766,-1.9975199,1
10010763,0.30000001,20.9,-1.2470706,-0.75008428,-1.9971548,1
10010764,5.8000002,57.700001,-0.9827342,-0.71750766,-1.7002419,1
10010765,9.3000002,61.599998,-0.81452018,-0.71405524,-1.5285754,1
10010766,5.8000002,57.299999,-0.9827342,-0.71786177,-1.700596,1
10010767,4.1999998,48.099998,-1.0596321,-0.72600591,-1.785638,1
10010768,0,17,-1.2614889,-0.7535367,-2.0150256,1
10010769,2.2,71.900002,-1.1557543,-0.70493734,-1.8606917,1
10010770,10.6,115.5,-0.75204068,-0.66634119,-1.4183818,1
10010771,2.5999999,38.900002,-1.1365299,-0.73415005,-1.87068,1
10010772,0.60000002,14.8,-1.2326522,-0.75548422,-1.9881364,1
10010773,1.3,16.6,-1.1990094,-0.75389075,-1.9529002,1
10010774,9.8999996,204.39999,-0.78568345,-0.58764392,-1.3733274,1
10010775,9.8999996,148.60001,-0.78568345,-0.63703996,-1.4227234,1
10010776,8,67.400002,-0.87699968,-0.7089209,-1.5859206,1
10010777,2.5999999,36.599998,-1.1365299,-0.73618609,-1.872716,1
10010778,9,106.3,-0.82893848,-0.67448533,-1.5034238,1
10010779,16,134.8,-0.49251044,-0.64925617,-1.1417665,1
10010780,20.200001,178.39999,-0.29065359,-0.61065996,-0.90131354,1
10010781,0,37.599998,-1.2614889,-0.7353009,-1.9967898,1
10010782,17.6,150,-0.41561258,-0.6358006,-1.0514132,1
10010783,20.799999,164.10001,-0.26181689,-0.62331879,-0.88513571,1
10010784,13.5,112.8,-0.61266333,-0.66873127,-1.2813946,1
10010785,8.3000002,80.199997,-0.86258131,-0.69758993,-1.5601712,1
10010786,0,13.9,-1.2614889,-0.7562809,-2.0177698,1
10010787,0.60000002,29.700001,-1.2326522,-0.74229419,-1.9749464,1
10010788,0.60000002,7.8000002,-1.2326522,-0.76168084,-1.994333,1
10010789,0,6.5,-1.2614889,-0.76283163,-2.0243206,1
10010790,2.2,14.1,-1.1557543,-0.75610387,-1.9118582,1
10010791,14.7,44.599998,-0.55498993,-0.72910422,-1.2840942,1
10010792,6.0999999,22.799999,-0.96831584,-0.74840236,-1.7167182,1
10010793,0.60000002,15.6,-1.2326522,-0.754776,-1.9874282,1
10010794,2.9000001,39.599998,-1.1221116,-0.7335304,-1.855642,1
10010795,5.8000002,65.099998,-0.9827342,-0.71095693,-1.6936911,1
10010796,2.5999999,37.299999,-1.1365299,-0.73556644,-1.8720963,1
10010797,0.30000001,17.200001,-1.2470706,-0.75335962,-2.0004301,1
10010798,2.5999999,36.299999,-1.1365299,-0.73645169,-1.8729815,1
10010799,5.8000002,73.300003,-0.9827342,-0.70369804,-1.6864322,1
10010800,3.5,77.699997,-1.0932748,-0.69980299,-1.7930778,1
10010801,3.2,83.599998,-1.1076932,-0.69458014,-1.8022733,1
10010802,4.5,53.400002,-1.0452137,-0.72131419,-1.7665279,1
10010803,2.9000001,61,-1.1221116,-0.71458638,-1.8366979,1
10010804,3.5,48.099998,-1.0932748,-0.72600591,-1.8192807,1
10010805,11.2,151.89999,-0.72320396,-0.63411868,-1.3573227,1
10010806,8,162.7,-0.87699968,-0.62455815,-1.5015578,1
10010807,24,87.599998,-0.10802119,-0.6910392,-0.7990604,1
10010808,35.200001,110.8,0.43026373,-0.67050177,-0.24023803,1
10010809,10.9,56.900002,-0.73762232,-0.71821588,-1.4558382,1
10010810,34.299999,76.900002,0.3870087,-0.70051122,-0.31350249,1
10010811,15.7,36.200001,-0.5069288,-0.7365402,-1.243469,1
10020079,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
10020080,0,.,-1.2614889,.,.,.
10020081,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10020082,1.9,5.4000001,-1.1701727,-0.76380539,-1.9339781,1
10020083,5.4000001,20.5,-1.0019586,-0.75043839,-1.7523971,1
10020084,2.9000001,10.2,-1.1221116,-0.75955629,-1.8816679,1
10020085,3.5,15.6,-1.0932748,-0.754776,-1.8480508,1
10020086,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10020087,3.8,15.6,-1.0788565,-0.754776,-1.8336326,1
10020088,4.8000002,23.200001,-1.0307953,-0.74804825,-1.7788436,1
10020089,0,9.6000004,-1.2614889,-0.76008743,-2.0215764,1
10020090,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
10020091,0,12.9,-1.2614889,-0.75716615,-2.0186551,1
10020092,3.2,13.5,-1.1076932,-0.75663501,-1.8643283,1
10020093,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
10020094,0,5.4000001,-1.2614889,-0.76380539,-2.0252943,1
10020095,0,1,-1.2614889,-0.76770043,-2.0291893,1
10020096,0.30000001,2.2,-1.2470706,-0.76663816,-2.0137086,1
10020097,0.30000001,14.7,-1.2470706,-0.75557274,-2.0026433,1
10020098,3.8,71.300003,-1.0788565,-0.70546848,-1.784325,1
10020099,0,13.8,-1.2614889,-0.75636941,-2.0178583,1
10020100,5.0999999,54.400002,-1.016377,-0.72042894,-1.7368059,1
10020101,12.2,134.60001,-0.67514282,-0.6494332,-1.324576,1
10020102,5.4000001,114.4,-1.0019586,-0.66731495,-1.6692736,1
10020103,5.0999999,109.3,-1.016377,-0.67182964,-1.6882067,1
10020104,0.30000001,37.099998,-1.2470706,-0.73574346,-1.9828141,1
10020105,0.60000002,3.3,-1.2326522,-0.7656644,-1.9983166,1
10020106,3.5,31.299999,-1.0932748,-0.74087787,-1.8341527,1
10020107,0,23.6,-1.2614889,-0.74769413,-2.0091829,1
10020108,0.30000001,4.8000002,-1.2470706,-0.76433653,-2.0114071,1
10020109,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
10020110,0,15.9,-1.2614889,-0.75451046,-2.0159993,1
10020111,1.3,40.5,-1.1990094,-0.73273367,-1.9317431,1
10020112,5.4000001,29,-1.0019586,-0.7429139,-1.7448726,1
10020113,0,0.80000001,-1.2614889,-0.76787746,-2.0293665,1
10020114,0,26.1,-1.2614889,-0.74548107,-2.0069699,1
10020115,0.30000001,17,-1.2470706,-0.7535367,-2.0006073,1
10020116,4.1999998,37.5,-1.0596321,-0.73538941,-1.7950214,1
10020117,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
10020118,3.8,17.1,-1.0788565,-0.75344819,-1.8323047,1
10020119,12.8,52.400002,-0.6463061,-0.72219944,-1.3685056,1
10020120,1.3,6.9000001,-1.1990094,-0.76247758,-1.9614869,1
10020121,0,.,-1.2614889,.,.,.
10020122,1.9,26.9,-1.1701727,-0.74477285,-1.9149456,1
10020123,5.0999999,53.5,-1.016377,-0.72122568,-1.7376027,1
10020124,0,2.5,-1.2614889,-0.76637256,-2.0278616,1
10020125,0,1.5,-1.2614889,-0.76725781,-2.0287466,1
10020126,0.60000002,7.8000002,-1.2326522,-0.76168084,-1.994333,1
10020127,0,1.3,-1.2614889,-0.76743484,-2.0289237,1
10020128,0.30000001,4.0999999,-1.2470706,-0.76495618,-2.0120268,1
10020129,23.700001,74.900002,-0.12243954,-0.70228165,-0.82472122,1
10020130,0.60000002,26.799999,-1.2326522,-0.74486142,-1.9775136,1
10020131,3.2,51,-1.1076932,-0.72343874,-1.8311319,1
10020132,24,150.89999,-0.10802119,-0.63500392,-0.74302506,1
10020133,41.599998,230.89999,0.73785514,-0.5641852,0.17366992,1
10020134,38.400002,218.89999,0.58405942,-0.574808,0.009251425,1
10020135,37.799999,207.89999,0.55522275,-0.58454555,-0.029322838,1
10020136,2.5999999,47.200001,-1.1365299,-0.72680265,-1.8633325,1
10020137,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
10030056,0,.,-1.2614889,.,.,.
10030057,4.8000002,14.1,-1.0307953,-0.75610387,-1.7868992,1
10030058,0,3,-1.2614889,-0.76592994,-2.0274189,1
10030059,1.6,19.299999,-1.1845911,-0.75150067,-1.9360917,1
10030060,2.2,30.700001,-1.1557543,-0.741409,-1.8971634,1
10030061,0,.,-1.2614889,.,.,.
10030062,2.9000001,39.200001,-1.1221116,-0.73388451,-1.855996,1
10030063,3.5,6.5,-1.0932748,-0.76283163,-1.8561065,1
10030064,0,20.4,-1.2614889,-0.75052691,-2.0120158,1
10030065,0,.,-1.2614889,.,.,.
10030066,0.60000002,19.799999,-1.2326522,-0.75105804,-1.9837103,1
10030067,3.8,68.599998,-1.0788565,-0.70785862,-1.7867151,1
10030068,6.4000001,67,-0.95389754,-0.70927501,-1.6631725,1
10030069,0,0,-1.2614889,-0.76858568,-2.0300746,1
10030070,0,0,-1.2614889,-0.76858568,-2.0300746,1
10030071,0,0,-1.2614889,-0.76858568,-2.0300746,1
10030072,8.6000004,60.200001,-0.84816295,-0.7152946,-1.5634576,1
10030073,0,2.3,-1.2614889,-0.76654965,-2.0280385,1
10030074,12.5,121.9,-0.66072446,-0.66067564,-1.3214002,1
10030075,11.5,149.10001,-0.70878565,-0.63659734,-1.3453829,1
10030076,7.6999998,108.9,-0.89141804,-0.67218369,-1.5636017,1
10030077,0,0,-1.2614889,-0.76858568,-2.0300746,1
10030078,0,0,-1.2614889,-0.76858568,-2.0300746,1
10030079,3.5,43.799999,-1.0932748,-0.72981244,-1.8230873,1
10030080,1,27.200001,-1.2134278,-0.74450731,-1.9579351,1
10030081,0,16.5,-1.2614889,-0.75397933,-2.0154681,1
10030082,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
10030083,3.5,30.200001,-1.0932748,-0.74185163,-1.8351265,1
10030084,0,22.799999,-1.2614889,-0.74840236,-2.0098913,1
10030085,0,5.6999998,-1.2614889,-0.76353985,-2.0250287,1
10030086,7.6999998,135.5,-0.89141804,-0.64863652,-1.5400546,1
10030087,6.4000001,163.3,-0.95389754,-0.62402701,-1.5779245,1
10030088,9.8999996,165.2,-0.78568345,-0.62234503,-1.4080285,1
10030089,9.8999996,107.2,-0.78568345,-0.67368859,-1.459372,1
10030090,14.1,126.7,-0.5838266,-0.65642655,-1.2402532,1
10030091,12.2,123.3,-0.67514282,-0.65943635,-1.3345791,1
10030092,5.8000002,16.200001,-0.9827342,-0.75424486,-1.7369791,1
10030093,1.9,27.6,-1.1701727,-0.7441532,-1.914326,1
10030094,0,4.3000002,-1.2614889,-0.76477915,-2.026268,1
10030095,1.9,12.1,-1.1701727,-0.75787431,-1.9280471,1
10030096,2.5999999,12.2,-1.1365299,-0.7577858,-1.8943157,1
10030097,2.9000001,20,-1.1221116,-0.75088096,-1.8729925,1
10030098,1,32.299999,-1.2134278,-0.73999262,-1.9534204,1
10040077,3.5,3.8,-1.0932748,-0.76522177,-1.8584967,1
10040078,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
10040079,0,0.30000001,-1.2614889,-0.76832008,-2.029809,1
10040080,4.5,38.700001,-1.0452137,-0.73432714,-1.7795408,1
10040081,33.900002,310.39999,0.36778423,-0.49380913,-0.12602489,2
10040082,36.799999,344.29999,0.50716156,-0.46379972,0.04336188,2
10040083,44.200001,366.10001,0.86281413,-0.44450161,0.41831252,2
10040084,50.299999,452.20001,1.1559871,-0.368283,0.78770417,2
10040085,52.200001,455.60001,1.2473034,-0.36527321,0.88203019,2
10040086,40.700001,372.29999,0.69460011,-0.43901315,0.25558692,2
10040087,3.2,48.200001,-1.1076932,-0.7259174,-1.8336107,1
10040088,40,289.39999,0.66095728,-0.51239902,0.14855824,1
10040089,49,353.39999,1.0935076,-0.45574409,0.63776362,2
10040090,24.700001,192.3,-0.074378386,-0.59835523,-0.6727336,1
10040091,1.3,80.199997,-1.1990094,-0.69758993,-1.8965993,1
10040092,4.8000002,70.300003,-1.0307953,-0.70635372,-1.7371491,1
10040093,10.6,83.199997,-0.75204068,-0.69493419,-1.4469749,1
10040094,0,19.299999,-1.2614889,-0.75150067,-2.0129895,1
10040095,6.0999999,50.099998,-0.96831584,-0.72423548,-1.6925513,1
10040096,0,10.5,-1.2614889,-0.7592907,-2.0207796,1
10040097,0.30000001,9.1999998,-1.2470706,-0.76044148,-2.0075121,1
10040098,23.1,205.2,-0.15127623,-0.5869357,-0.73821193,1
10040099,1.6,4.6999998,-1.1845911,-0.76442504,-1.9490161,1
10040100,0,13.5,-1.2614889,-0.75663501,-2.0181239,1
10040101,16.299999,77.099998,-0.47809207,-0.70033413,-1.1784263,1
10040102,11.2,64.800003,-0.72320396,-0.71122253,-1.4344265,1
10040103,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10040104,0,10,-1.2614889,-0.75973332,-2.0212221,1
10040105,0.30000001,17,-1.2470706,-0.7535367,-2.0006073,1
10040106,4.5,16.6,-1.0452137,-0.75389075,-1.7991045,1
10040107,0,11,-1.2614889,-0.75884807,-2.0203371,1
10040108,0,1.3,-1.2614889,-0.76743484,-2.0289237,1
10040109,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
10040110,0.60000002,6.8000002,-1.2326522,-0.76256609,-1.9952183,1
10040111,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
10040112,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
10040113,0,4,-1.2614889,-0.76504475,-2.0265336,1
10040114,0.30000001,4.0999999,-1.2470706,-0.76495618,-2.0120268,1
10040115,0,1.4,-1.2614889,-0.76734632,-2.0288353,1
10040116,0.30000001,11,-1.2470706,-0.75884807,-2.0059187,1
10040117,1,10,-1.2134278,-0.75973332,-1.9731611,1
10040118,0,3.7,-1.2614889,-0.76531029,-2.0267992,1
10040119,0,1.2,-1.2614889,-0.76752341,-2.0290122,1
10040120,1.3,23.700001,-1.1990094,-0.74760562,-1.946615,1
10050076,0.60000002,14.4,-1.2326522,-0.75583827,-1.9884905,1
10050077,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10050078,1.6,5.5,-1.1845911,-0.76371688,-1.9483079,1
10050079,0.30000001,0.1,-1.2470706,-0.76849711,-2.0155678,1
10050080,2.9000001,1.8,-1.1221116,-0.76699221,-1.8891038,1
10050081,0,2.9000001,-1.2614889,-0.76601851,-2.0275073,1
10050082,1.9,13.5,-1.1701727,-0.75663501,-1.9268078,1
10050083,0,5.5,-1.2614889,-0.76371688,-2.0252059,1
10050084,13.1,163.7,-0.63188779,-0.6236729,-1.2555606,1
10050085,29.5,220.2,0.15631516,-0.57365721,-0.41734204,1
10050086,24,174.2,-0.10802119,-0.61437798,-0.72239918,1
10050087,25,187.8,-0.059960037,-0.60233879,-0.6622988,1
10050088,17,125.3,-0.44444928,-0.65766591,-1.1021152,1
10050089,0.30000001,17.6,-1.2470706,-0.75300556,-2.0000761,1
10050090,0,19.200001,-1.2614889,-0.75158918,-2.013078,1
10050091,0,.,-1.2614889,.,.,.
10050092,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
10050093,5.0999999,22.9,-1.016377,-0.74831378,-1.7646909,1
10050094,19.5,219.7,-0.32429639,-0.57409984,-0.89839619,1
10050095,15,201.2,-0.54057157,-0.59047663,-1.1310482,1
10050096,18.9,200.10001,-0.35313308,-0.59145039,-0.94458348,1
10050097,18.6,212.3,-0.36755142,-0.58065057,-0.94820195,1
10050098,0,5.1999998,-1.2614889,-0.76398242,-2.0254714,1
10050099,4.5,27.1,-1.0452137,-0.74459583,-1.7898096,1
10050100,0.30000001,3.2,-1.2470706,-0.76575291,-2.0128236,1
10050101,4.1999998,100.9,-1.0596321,-0.67926556,-1.7388977,1
10050102,20.799999,330.60001,-0.26181689,-0.47592741,-0.73774427,2
10050103,24.299999,389.29999,-0.093602844,-0.4239642,-0.51756704,2
10050104,33,532,0.3245292,-0.29764134,0.026887856,2
10050105,32,515.29999,0.27646804,-0.31242475,-0.035956703,2
10050106,36.5,475.60001,0.49274325,-0.34756851,0.14517471,2
10050107,47.099998,579.59998,1.0021914,-0.25550422,0.74668723,2
10050108,42.900002,508.39999,0.80033463,-0.31853285,0.48180178,2
10050109,45.099998,579.20001,0.90606916,-0.2558583,0.65021086,2
10050110,41.299999,482.89999,0.72343677,-0.34110633,0.38233048,2
10050111,35.5,398.89999,0.44468209,-0.41546595,0.029216139,2
10050112,28.799999,321.70001,0.12267235,-0.48380598,-0.36113364,2
10050113,28.200001,309.70001,0.093835659,-0.49442878,-0.40059313,2
10050114,46.099998,622.40002,0.95413035,-0.21761622,0.73651409,2
10050115,0,5.9000001,-1.2614889,-0.76336277,-2.0248518,1
10050116,4.1999998,30.5,-1.0596321,-0.74158603,-1.801218,1
10050117,1.9,21.299999,-1.1701727,-0.74973017,-1.9199029,1
10050118,1.6,25.9,-1.1845911,-0.7456581,-1.9302492,1
10050119,4.8000002,45.900002,-1.0307953,-0.72795343,-1.7587488,1
10050120,5.8000002,16.5,-0.9827342,-0.75397933,-1.7367135,1
10050121,0.60000002,12.5,-1.2326522,-0.75752026,-1.9901725,1
10050122,0,0.80000001,-1.2614889,-0.76787746,-2.0293665,1
10050123,4.1999998,37.900002,-1.0596321,-0.7350353,-1.7946674,1
10050124,0,5.9000001,-1.2614889,-0.76336277,-2.0248518,1
10050125,4.1999998,52.599998,-1.0596321,-0.72202235,-1.7816545,1
10050126,1.6,29,-1.1845911,-0.7429139,-1.9275049,1
10050127,0,17.700001,-1.2614889,-0.75291705,-2.014406,1
10050128,3.5,66.900002,-1.0932748,-0.70936352,-1.8026384,1
10050129,10.6,111.1,-0.75204068,-0.67023617,-1.4222769,1
10050130,8.3000002,92.099998,-0.86258131,-0.68705565,-1.549637,1
10050131,0,5.0999999,-1.2614889,-0.76407099,-2.0255599,1
10050132,16.299999,303.60001,-0.47809207,-0.49982873,-0.97792077,2
10050133,4.5,234.39999,-1.0452137,-0.56108689,-1.6063006,1
10050134,18.9,388.10001,-0.35313308,-0.42502648,-0.77815956,2
10050135,21.1,471.39999,-0.24739854,-0.3512865,-0.59868503,2
10050136,34.599998,571,0.40142703,-0.26311722,0.13830982,2
10050137,39.700001,563.90002,0.64653891,-0.26940238,0.37713656,2
10050138,36.5,542.40002,0.49274325,-0.28843492,0.20430833,2
10050139,40.700001,511.70001,0.69460011,-0.3156116,0.3789885,2
10050140,13.8,334.70001,-0.59824497,-0.47229794,-1.0705429,2
10050141,44.5,463.39999,0.87723249,-0.35836837,0.5188641,2
10050142,41.900002,395.29999,0.7522735,-0.41865277,0.3336207,2
10050143,21.799999,336.89999,-0.21375573,-0.47035044,-0.68410617,2
10050144,37.099998,554.70001,0.52157992,-0.27754653,0.2440334,2
10050145,13.1,160.89999,-0.63188779,-0.62615156,-1.2580394,1
10050146,15.4,161.8,-0.52134711,-0.62535483,-1.1467019,1
10050147,18.6,156.2,-0.36755142,-0.63031214,-0.99786359,1
10050148,12.8,331.39999,-0.6463061,-0.47521922,-1.1215253,2
10050149,5.8000002,224.2,-0.9827342,-0.57011628,-1.5528505,1
10050150,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
10050151,0,0,-1.2614889,-0.76858568,-2.0300746,1
10050152,0.30000001,5.0999999,-1.2470706,-0.76407099,-2.0111415,1
10050153,1,2.4000001,-1.2134278,-0.76646107,-1.9798888,1
10050154,1,17.5,-1.2134278,-0.75309408,-1.9665219,1
10060058,0.30000001,5.8000002,-1.2470706,-0.76345128,-2.0105219,1
10060059,12.5,340.79999,-0.66072446,-0.46689802,-1.1276225,2
10060060,24,486.39999,-0.10802119,-0.33800799,-0.44602919,2
10060061,18.9,436,-0.35313308,-0.38262376,-0.73575687,2
10060062,15.7,378.20001,-0.5069288,-0.4337903,-0.94071907,2
10060063,0,17.1,-1.2614889,-0.75344819,-2.0149372,1
10060064,27.200001,521.59998,0.045774501,-0.30684778,-0.26107326,2
10060065,23.1,463.70001,-0.15127623,-0.3581028,-0.50937903,2
10060066,28.5,578.59998,0.108254,-0.25638944,-0.14813545,2
10060067,25.299999,445,-0.045541693,-0.37465668,-0.42019835,2
10060068,26.299999,486,0.002519462,-0.3383621,-0.33584264,2
10060069,20.799999,394.10001,-0.26181689,-0.41971508,-0.68153197,2
10060070,13.5,270.60001,-0.61266333,-0.52904141,-1.1417048,1
10060071,4.8000002,3.5,-1.0307953,-0.76548731,-1.7962826,1
10060072,13.8,281.5,-0.59824497,-0.51939237,-1.1176374,1
10060073,18.299999,344.29999,-0.38196978,-0.46379972,-0.84576946,2
10060074,0.30000001,.,-1.2470706,.,.,.
10060075,3.5,27.5,-1.0932748,-0.74424171,-1.8375165,1
10060076,0.60000002,19,-1.2326522,-0.7517662,-1.9844184,1
10060077,7.6999998,57.400002,-0.89141804,-0.71777326,-1.6091913,1
10060078,0,0,-1.2614889,-0.76858568,-2.0300746,1
10060079,1,4.5999999,-1.2134278,-0.76451361,-1.9779413,1
10060080,0.30000001,29.200001,-1.2470706,-0.74273682,-1.9898074,1
10060081,2.9000001,86.5,-1.1221116,-0.69201297,-1.8141245,1
10060082,5.4000001,96.800003,-1.0019586,-0.68289506,-1.6848537,1
10060083,7.4000001,121.8,-0.90583634,-0.66076422,-1.5666006,1
10060084,2.5999999,64.599998,-1.1365299,-0.71139956,-1.8479295,1
10060085,7.4000001,106.6,-0.90583634,-0.67421973,-1.5800561,1
10060086,0,0,-1.2614889,-0.76858568,-2.0300746,1
10060087,0,5.6999998,-1.2614889,-0.76353985,-2.0250287,1
10060088,0,16,-1.2614889,-0.75442195,-2.0159109,1
10060089,7.6999998,139.3,-0.89141804,-0.64527261,-1.5366906,1
10060090,17,196.5,-0.44444928,-0.59463722,-1.0390865,1
10060091,23.700001,181.10001,-0.12243954,-0.60826981,-0.73070937,1
10060092,18.6,162.10001,-0.36755142,-0.62508929,-0.99264073,1
10060093,15.1,153.89999,-0.53576547,-0.63234818,-1.1681137,1
10060094,2.9000001,29.700001,-1.1221116,-0.74229419,-1.8644058,1
10060095,0.60000002,36.299999,-1.2326522,-0.73645169,-1.9691039,1
10060096,0,37.299999,-1.2614889,-0.73556644,-1.9970553,1
10060097,0.30000001,8.6999998,-1.2470706,-0.76088411,-2.0079546,1
10060098,8,258.39999,-0.87699968,-0.53984129,-1.4168409,1
10060099,10.2,203.60001,-0.77126515,-0.58835208,-1.3596172,1
10060100,11.2,260.5,-0.72320396,-0.53798229,-1.2611862,1
10060101,16.6,292.29999,-0.46367374,-0.50983185,-0.97350562,1
10060102,25.6,330.70001,-0.031123346,-0.47583887,-0.50696224,2
10060103,31.700001,372,0.2620497,-0.43927872,-0.17722903,2
10060104,43.900002,479,0.84839576,-0.34455872,0.50383705,2
10060105,38.099998,413.5,0.56964111,-0.40254152,0.16709955,2
10060106,41.299999,473,0.72343677,-0.34987012,0.37356666,2
10060107,33,359.89999,0.3245292,-0.44999006,-0.12546086,2
10060108,38.099998,436.39999,0.56964111,-0.38226968,0.1873714,2
10060109,36.799999,492.89999,0.50716156,-0.33225399,0.17490761,2
